symbol,session_date,primary_exchange,evidence_id,source_kind,source_name,data_class
ALSN,2015-04-06,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-07,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-08,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-09,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-10,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-13,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-14,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-15,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-16,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-17,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-20,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-21,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-22,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-23,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-24,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
ALSN,2015-04-27,NYSE,listing-interval:ALSN:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Allison Transmission New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/1411207/000119312515055034/d825977d10k.htm; end=https://www.sec.gov/Archives/edgar/data/1411207/000119312516469168/d107528d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-18,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-19,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-20,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-23,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-24,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-25,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-26,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-27,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-09-30,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-01,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-02,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-03,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-04,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-07,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-08,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-09,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-10,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-11,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-14,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-15,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-16,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMD,2013-10-17,NYSE,listing-interval:AMD:2013Q3-Q4,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AMD 2013 New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm; end=https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-23,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-24,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-25,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-26,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-27,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-30,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-03-31,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-01,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-02,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-06,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-07,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-08,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-09,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-10,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-13,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-14,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-15,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-16,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-17,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-20,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-21,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMP,2015-04-22,NYSE,listing-interval:AMP:2015Q1-Q2,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket Ameriprise Financial New York Stock Exchange listing interval; start=https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/amp.htm; end=https://www.sec.gov/Archives/edgar/data/820027/000082002716000168/ameriprisefinancial12312015.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-01-26,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-01-27,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-01-28,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-01-29,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-01-30,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-02-02,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-02-03,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-02-04,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
AMSG,2015-02-05,NASDAQ,listing-interval:AMSG:2015Q1,OFFICIAL_LISTING_HISTORY,SEC annual reports bracket AmSurg Nasdaq Global Select Market listing interval; start=https://www.sec.gov/Archives/edgar/data/895930/000089593014000008/amsg-10k-2013-12-31.htm; end=https://www.sec.gov/Archives/edgar/data/895930/000089593015000013/amsg-2014123110k.htm,PUBLIC_OR_AUTHORIZED_HISTORICAL
